time,Fx,Fy,Fz,Tx,Ty,Tz
5.470275375,-0.888863508,0.569287501,-4.912152726,-0.013879269,0.003782442,0.002674562
5.472410552,-0.783853837,0.358672785,-3.894275036,-0.021064283,0.006108448,0.002653617
5.474535827,-0.653985395,0.659381239,-5.169470668,-0.012581317,0.000947421,0.001290104
5.476669812,-0.371308820,0.253479570,-3.902516887,-0.024075051,0.004536852,0.004425777
5.477776393,-0.470791595,0.582385528,-4.356388094,-0.009186648,0.005207719,-0.000379849
5.479904985,-0.710361828,0.404677973,-3.876712788,-0.019233508,0.003744425,0.002557165
5.482031242,-0.750894297,0.350893967,-4.741852833,-0.020102350,-0.000712233,0.002202331
5.484157840,-0.509301014,0.001096251,-3.902519792,-0.022765499,0.001712566,0.002192770
5.486290769,-1.086321214,0.456144307,-4.521864727,-0.016021897,0.012086258,0.000776104
5.488416161,-0.568854586,0.235001801,-3.634483429,-0.026750394,-0.000658654,0.002335290
5.490535802,-0.685025266,0.618616020,-3.737641979,-0.015338573,0.005142041,0.004382419
5.492664783,-0.622606014,0.315386981,-3.908169584,-0.022268774,0.005260504,0.004339748
5.493763840,-0.472105293,0.319996790,-3.630680074,-0.012874877,0.004592931,0.004321918
5.495890274,-0.670386270,0.373443099,-3.519663502,-0.013011348,0.010974221,0.001542538
5.498016193,-0.637213241,0.312384206,-4.383257684,-0.019359379,-0.002217940,0.000862282
5.500143011,-0.803441325,0.421565814,-4.312814865,-0.021077742,0.000932881,0.003004044
5.502274821,-0.750833336,0.409072009,-3.704677454,-0.016093736,0.007511792,0.003832151
5.504393705,-0.377208348,0.441338062,-3.769594178,-0.016636330,0.002835001,0.004657190
5.506513542,-0.540785968,0.477759105,-3.884890137,-0.019319766,0.000429410,0.002701478
5.508639907,-0.398090192,0.273022299,-3.171105926,-0.022846537,0.001635207,0.004278222
5.509762726,-0.676875191,0.227528251,-4.003891401,-0.021585691,0.002854809,0.003940920
5.511892674,-0.625803313,0.204314634,-3.715505386,-0.021663401,0.007199976,0.002032915
5.514019331,-0.754211493,0.301017066,-3.813405425,-0.019443248,0.002510019,0.002627167
5.516146059,-0.763465023,0.418149224,-3.980759129,-0.016074799,-0.002410254,0.000856952
5.518293888,-0.900745923,0.475496629,-3.826825052,-0.017992500,0.008534874,0.003998133
5.520417516,-0.263510686,0.258798039,-3.051686900,-0.023503571,-0.000720003,0.003647650
5.522536769,-0.690310554,0.189234538,-4.073432098,-0.020489184,0.005899515,0.004400723
5.524663286,-0.788289046,0.177959842,-4.528046318,-0.020413529,0.000101658,0.001262711
5.525760827,-0.740362001,0.140653261,-3.777033569,-0.019296201,0.002500952,0.001222816
5.527888706,-0.787526164,0.459735122,-4.270368090,-0.015567196,0.003965391,0.000829741
5.530018147,-0.624032080,0.455155194,-3.826154435,-0.019731327,-0.001376599,0.002835202
5.532144614,-0.608615646,0.526951143,-3.047141957,-0.014755128,0.002363418,0.004888561
5.534275829,-0.693508423,0.077869549,-3.910227417,-0.022786441,0.006451652,0.003242368
5.536394174,-0.754616732,0.218673189,-3.961765277,-0.022972570,0.000227291,0.000735305
5.538513790,-0.846317491,0.161657885,-3.849178194,-0.021213904,-0.000726904,0.001044958
5.540640348,-0.870676389,0.283979134,-3.719143129,-0.014109145,0.004560143,0.002857547
5.541760748,-0.696704367,0.292688105,-3.562530358,-0.018305480,0.001626186,0.002821900
5.543887549,-0.655833693,0.468014522,-3.788963380,-0.011645053,0.001162891,0.001948033
5.546014425,-0.297279096,0.051494896,-3.563365196,-0.022175514,0.004634367,0.004982386
5.548144021,-0.507411920,0.542322594,-3.855513916,-0.009836540,0.005684473,0.000745357
5.550283601,-0.531413135,0.199178997,-3.798926466,-0.026466747,-0.002340371,0.002072642
5.552402891,-0.473720495,0.573542214,-3.471108271,-0.011672269,0.001944231,0.002566977
5.554517908,-0.557475175,0.020230995,-4.044626177,-0.021184388,0.003119366,0.003267520
5.556640355,-0.536411756,0.263148528,-3.540504842,-0.016520163,0.005293716,0.001357251
5.557735631,-0.622896253,0.404482613,-3.981517065,-0.016260623,0.002349509,0.002367597
5.559863542,-0.333426768,0.558228078,-3.518671037,-0.012788948,-0.001945030,0.000839525
5.561998279,-0.760513926,0.222680129,-3.713116167,-0.017181092,0.009439930,0.003731605
5.564126777,-0.799344199,0.205521561,-3.643359214,-0.019490831,0.007027728,0.002339631
5.566262430,-0.674705433,0.617615649,-5.073885693,-0.012002373,-0.001269108,-0.000010006
5.568380096,-0.320803776,0.131925987,-3.299776026,-0.021066059,0.003249840,0.004290613
5.570494355,-0.752353791,0.610532261,-4.059160208,-0.015207952,0.011646988,0.001997738
5.572616231,-0.378149825,0.073874287,-3.554847585,-0.024254406,-0.004749661,0.004275253
5.573711718,-1.036297204,0.267784396,-4.215965033,-0.018106756,0.006810437,0.002682982
5.575837975,-0.542277370,-0.181101345,-3.833961979,-0.026566110,-0.003542061,0.003498398
5.577963775,-0.807167537,0.566468470,-3.513948703,-0.005787500,0.005760659,0.000286553
5.580091420,-0.478682935,0.271178445,-2.839507857,-0.020008283,0.002328224,0.003176679
5.582219148,-0.598056145,0.628816129,-3.645171719,-0.011545372,0.005340917,0.001486077
5.584348664,-0.498380319,0.265116361,-2.922808441,-0.018412046,0.002262871,0.004112059
5.586463252,-0.580329699,0.176242459,-3.686243000,-0.016140432,0.001459491,0.002511448
5.588585509,-0.708870098,0.043222322,-3.542120166,-0.015346180,-0.001467063,0.001264451
