time,Fx,Fy,Fz,Tx,Ty,Tz
2.314000,-0.927623,-0.031274,-5.157278,-0.009861,-0.018848,0.000977
2.316000,-0.912022,-0.038477,-5.090456,-0.009669,-0.018450,0.000723
2.318000,-0.917844,-0.011439,-5.116792,-0.009193,-0.018360,0.000846
2.320000,-0.931528,-0.038396,-5.160725,-0.009907,-0.019038,0.000973
2.322000,-0.910075,-0.011631,-5.083250,-0.009816,-0.018319,0.000757
2.324000,-0.915923,-0.007452,-5.143516,-0.009098,-0.018094,0.001021
2.326000,-0.892048,-0.008927,-5.020141,-0.009050,-0.018372,0.000335
2.328000,-0.877925,-0.044126,-5.135166,-0.009281,-0.018581,0.001035
2.330000,-0.883655,-0.029924,-5.077933,-0.008511,-0.019022,0.000834
2.332000,-0.853780,-0.045785,-5.038704,-0.009322,-0.019417,0.000680
2.334000,-0.883255,-0.039560,-5.122097,-0.009037,-0.019711,0.000882
2.336000,-0.865495,-0.017335,-5.088391,-0.008366,-0.019283,0.000947
2.338000,-0.854822,-0.003162,-5.102671,-0.007988,-0.020066,0.000580
2.340000,-0.856812,-0.002691,-5.051921,-0.008165,-0.020719,0.000958
2.342000,-0.868830,-0.056138,-5.076320,-0.008744,-0.020635,0.000473
2.344000,-0.870809,-0.005483,-5.098696,-0.008076,-0.020283,0.000884
2.346000,-0.861564,-0.036997,-5.004765,-0.008354,-0.019811,0.000874
2.348000,-0.873247,-0.034011,-5.105416,-0.008985,-0.019906,0.000991
2.350000,-0.875497,-0.032750,-5.081756,-0.009423,-0.019535,0.000712
2.352000,-0.827336,0.007879,-4.998538,-0.008218,-0.020026,0.000712
2.354000,-0.858500,0.022544,-5.136283,-0.007524,-0.019862,0.000145
2.356000,-0.882894,0.004503,-5.128556,-0.008090,-0.019626,0.000588
2.358000,-0.845318,0.009849,-5.058271,-0.008409,-0.019871,0.001111
2.360000,-0.837015,-0.041400,-5.123774,-0.008604,-0.020137,0.000739
2.362000,-0.859277,-0.016599,-5.108948,-0.009568,-0.019852,0.000825
2.364000,-0.893176,0.007494,-5.053925,-0.008850,-0.019822,0.000660
2.366000,-0.874942,0.037032,-5.094642,-0.007184,-0.019284,0.000488
2.368000,-0.874736,0.043948,-5.124888,-0.007664,-0.019619,0.000569
2.370000,-0.867227,0.055437,-5.047134,-0.007900,-0.019304,0.000624
2.372000,-0.877043,0.026347,-5.087878,-0.008475,-0.019622,0.000559
2.374000,-0.867396,0.042241,-5.087533,-0.007806,-0.018813,0.000715
2.376000,-0.849057,0.085192,-5.104908,-0.006871,-0.018398,-0.000049
2.378000,-0.883002,0.079612,-5.126912,-0.007473,-0.019085,0.001003
2.380000,-0.875747,0.030717,-5.043797,-0.007813,-0.018187,0.000241
2.382000,-0.836747,0.026424,-4.976561,-0.008997,-0.017703,0.000850
2.384000,-0.843301,0.063302,-5.131533,-0.008626,-0.019019,0.000885
2.386000,-0.846153,0.003749,-5.013925,-0.008601,-0.018756,0.001202
2.388000,-0.860504,-0.022345,-5.027299,-0.009231,-0.018102,0.000923
2.390000,-0.864405,0.028531,-4.999592,-0.009577,-0.018136,0.000705
2.392000,-0.880851,0.022714,-5.032108,-0.010147,-0.017584,0.001298
2.394000,-0.867072,-0.016680,-4.945859,-0.010332,-0.017825,0.000860
2.396000,-0.849253,0.045835,-4.951724,-0.008901,-0.016935,0.001169
2.398000,-0.862894,0.040145,-5.046082,-0.011316,-0.017357,0.000713
2.400000,-0.858599,0.036676,-4.975315,-0.009555,-0.018530,0.001679
2.402000,-0.850434,0.034534,-5.022917,-0.009803,-0.018508,0.001486
2.404000,-0.861188,-0.040508,-4.986460,-0.010036,-0.017668,0.001282
2.406000,-0.857726,-0.028353,-4.972714,-0.011586,-0.016876,0.000838
2.408000,-0.871443,0.021251,-4.917871,-0.009523,-0.016878,0.000908
2.410000,-0.860304,0.062223,-5.076324,-0.008528,-0.017574,0.001121
2.412000,-0.864778,0.036121,-4.995473,-0.009714,-0.017783,0.001213
2.414000,-0.827388,0.039673,-4.918760,-0.008801,-0.016987,0.001137
2.416000,-0.813812,0.024680,-4.908943,-0.010382,-0.016881,0.001156
2.418000,-0.809959,0.016797,-4.814775,-0.009933,-0.017337,0.001394
2.420000,-0.803844,-0.006808,-4.892886,-0.008932,-0.016832,0.001323
2.422000,-0.832031,-0.067610,-4.886235,-0.011225,-0.017382,0.001238
2.424000,-0.853390,-0.027458,-4.875550,-0.009554,-0.017655,0.000941
2.426000,-0.857621,-0.015407,-4.888053,-0.010601,-0.017764,0.001582
2.428000,-0.808406,0.001592,-4.724434,-0.008501,-0.016332,0.000674
2.430000,-0.846324,-0.071152,-4.811698,-0.009972,-0.016937,0.001242
2.432000,-0.853225,-0.028030,-4.859236,-0.009995,-0.017834,0.000348
2.434000,-0.842414,-0.032052,-4.770423,-0.011117,-0.017429,0.001626
2.436000,-0.857564,-0.018661,-4.811473,-0.010086,-0.017607,0.000544
2.438000,-0.834234,-0.023232,-4.733888,-0.009680,-0.017386,0.001324
2.440000,-0.867976,-0.037964,-4.790662,-0.009928,-0.017353,0.001101
2.442000,-0.870164,-0.066698,-4.831248,-0.011703,-0.017412,0.001119
2.444000,-0.882117,0.035170,-4.728563,-0.010473,-0.016940,0.000692
2.446000,-0.854326,0.002874,-4.759705,-0.010939,-0.017105,0.001217
2.448000,-0.852425,0.034814,-4.765497,-0.010167,-0.016857,0.001818
2.450000,-0.861843,-0.031758,-4.871170,-0.011556,-0.017854,0.001628
2.452000,-0.880313,-0.048580,-4.850169,-0.011548,-0.017347,0.001965
2.454000,-0.866075,-0.018226,-4.783575,-0.010940,-0.017374,0.001044
2.456000,-0.893682,-0.039100,-4.843546,-0.011213,-0.018202,0.001705
2.458000,-0.874799,-0.052454,-4.746044,-0.011117,-0.016804,0.001543
2.460000,-0.923622,-0.032752,-4.889691,-0.012181,-0.018085,0.001651
2.462000,-0.903383,-0.015009,-4.850307,-0.011762,-0.018168,0.000869
2.464000,-0.902210,0.012054,-4.741177,-0.011315,-0.017535,0.001573
2.466000,-0.877779,0.073100,-4.838744,-0.011384,-0.017387,0.001484
2.468000,-0.911497,0.010578,-4.832084,-0.012368,-0.018698,0.001842
2.470000,-0.908756,0.028550,-4.963597,-0.011709,-0.018904,0.001858
2.472000,-0.938767,0.031263,-4.865317,-0.010841,-0.018998,0.001600
2.474000,-0.931633,0.026731,-4.760968,-0.011181,-0.017949,0.001126
2.476000,-0.964383,-0.059471,-4.670039,-0.011878,-0.017803,0.001239
2.478000,-1.053022,-0.118523,-4.893062,-0.014536,-0.015987,0.001509
2.480000,-0.950265,0.037654,-4.678991,-0.010459,-0.017033,0.001218
2.482000,-0.928363,-0.088377,-4.829719,-0.012901,-0.017295,0.001138
2.484000,-0.921308,-0.059322,-4.787728,-0.013321,-0.016393,0.002072
2.486000,-0.910170,-0.050286,-4.819763,-0.012333,-0.017316,0.000979
2.488000,-0.925895,-0.063665,-4.890025,-0.011556,-0.017502,0.001571
2.490000,-1.028827,-0.076458,-4.933538,-0.014498,-0.015933,0.001522
2.492000,-0.969929,-0.045705,-4.992398,-0.011950,-0.016802,0.001954
2.494000,-0.920023,0.069993,-4.783136,-0.009637,-0.017118,0.002244
2.496000,-0.911261,-0.063530,-4.897917,-0.011031,-0.018308,0.001201
2.498000,-0.915314,-0.026162,-4.870198,-0.010172,-0.017940,0.001242
2.500000,-0.965726,-0.144967,-4.777994,-0.013998,-0.015674,0.001277
2.502000,-0.988406,0.029478,-4.667438,-0.012221,-0.017582,0.001733
2.504000,-0.896725,0.033320,-4.790812,-0.011851,-0.016475,0.001872
2.506000,-0.856899,-0.084911,-4.496598,-0.012250,-0.015189,0.001558
2.508000,-0.888656,-0.044332,-4.785980,-0.013091,-0.017200,0.001423
2.510000,-0.944430,0.004336,-4.893197,-0.010130,-0.018968,0.000985
2.512000,-0.935088,-0.072377,-4.784607,-0.012749,-0.016443,0.001708
2.514000,-0.913073,0.030873,-4.676064,-0.009163,-0.015540,0.001520
2.516000,-0.902637,-0.094326,-4.766640,-0.011076,-0.016699,0.000951
2.518000,-0.947230,-0.052815,-4.626126,-0.012077,-0.016529,0.001111
2.520000,-0.901128,-0.068729,-4.617985,-0.012511,-0.016936,0.000710
2.522000,-0.912944,-0.051689,-4.680801,-0.011732,-0.017080,0.001671
2.524000,-0.872610,0.010756,-4.668260,-0.010078,-0.016597,0.000856
2.526000,-1.008288,0.012844,-4.470035,-0.012815,-0.016184,0.002649
2.528000,-0.912907,-0.127121,-4.651858,-0.012576,-0.018029,0.001667
2.530000,-0.934746,-0.102627,-4.610732,-0.009845,-0.017478,0.001518
2.532000,-1.022420,-0.168905,-4.406465,-0.013578,-0.016519,0.000978
2.534000,-0.984074,-0.008101,-4.662315,-0.009877,-0.017286,0.000955
2.536000,-0.916260,0.011842,-4.453063,-0.013114,-0.016354,0.001890
2.538000,-0.877269,0.047779,-4.929834,-0.010357,-0.018161,0.002433
2.540000,-0.910807,-0.087003,-4.808739,-0.013541,-0.017797,0.002611
2.542000,-1.062693,-0.112820,-4.876229,-0.011752,-0.015796,0.001467
2.544000,-0.957379,-0.089049,-4.797106,-0.012594,-0.016139,0.002297
2.546000,-0.999969,-0.120302,-4.732696,-0.014098,-0.015224,0.001198
2.548000,-0.985263,-0.026197,-4.918205,-0.009636,-0.017700,0.001950
2.550000,-1.073490,-0.131229,-4.949231,-0.016313,-0.015448,0.001846
2.552000,-0.928541,0.120067,-4.985612,-0.010498,-0.017733,0.001141
2.554000,-0.929873,0.047639,-4.800449,-0.010507,-0.017317,0.001759
2.556000,-0.938364,-0.081733,-4.702586,-0.013264,-0.015182,0.002299
2.558000,-0.939907,-0.023267,-4.645475,-0.011708,-0.014896,0.001140
2.560000,-0.951107,-0.089149,-4.754564,-0.013766,-0.016492,0.000997
2.562000,-0.992166,-0.049661,-4.728296,-0.012918,-0.014078,0.001063
2.564000,-1.028114,0.013697,-5.114228,-0.012999,-0.015027,0.001461
2.566000,-0.915016,0.033772,-4.877542,-0.012540,-0.015377,0.001750
2.568000,-0.950950,-0.105383,-5.033046,-0.017022,-0.016902,0.002539
2.570000,-1.023393,-0.002461,-5.018952,-0.011393,-0.013515,0.002398
2.572000,-1.019935,-0.093908,-5.139443,-0.012718,-0.016357,0.002407
2.574000,-0.981484,-0.190530,-4.905763,-0.014272,-0.016070,0.002141
2.576000,-0.999364,-0.144315,-4.955801,-0.014220,-0.014759,0.000827
2.578000,-1.011829,-0.197473,-5.001763,-0.018062,-0.016179,0.002746
2.580000,-1.081363,-0.054362,-4.845888,-0.011410,-0.010297,0.001179
2.582000,-0.980378,-0.041281,-5.012020,-0.013068,-0.015879,0.001627
2.584000,-1.024134,-0.040451,-4.918228,-0.014552,-0.013772,0.002085
2.586000,-0.914358,-0.070280,-4.713125,-0.014081,-0.015432,0.002352
2.588000,-1.127885,-0.154504,-5.165786,-0.017330,-0.013951,0.002685
2.590000,-0.967124,-0.080926,-5.045963,-0.014937,-0.015220,0.001846
2.592000,-0.944259,-0.013722,-4.965678,-0.010332,-0.015617,0.001643
2.594000,-1.039426,-0.288699,-5.069082,-0.020536,-0.013277,0.001835
2.596000,-1.053683,-0.001740,-5.168728,-0.014856,-0.013172,0.002932
2.598000,-0.996533,-0.131383,-5.128878,-0.017302,-0.012897,0.001889
2.600000,-0.957451,-0.073818,-4.928067,-0.015403,-0.015638,0.001970
2.602000,-1.027320,0.011439,-5.219411,-0.012149,-0.015330,0.001106
2.604000,-1.000458,-0.031678,-5.040979,-0.014882,-0.016365,0.002317
2.606000,-0.946760,-0.194766,-4.643235,-0.017166,-0.016736,0.002488
2.608000,-1.043928,-0.129423,-4.939000,-0.015140,-0.015146,0.002918
2.610000,-1.049017,-0.108886,-4.920001,-0.014640,-0.015719,0.001376
2.612000,-1.010902,-0.173204,-4.805559,-0.016855,-0.014977,0.002668
2.614000,-0.978959,-0.081818,-4.933411,-0.011029,-0.018516,0.001309
2.616000,-0.953380,-0.036209,-4.725999,-0.012751,-0.016056,0.001770
2.618000,-0.924534,-0.169090,-4.788926,-0.018028,-0.015628,0.001341
2.620000,-0.948430,0.032435,-4.735835,-0.012134,-0.017165,0.001689
2.622000,-0.894373,-0.070480,-4.713693,-0.014464,-0.015597,0.002348
2.624000,-0.918909,0.007674,-4.854633,-0.012250,-0.015583,0.001434
2.626000,-0.873308,-0.063209,-4.541980,-0.015798,-0.015387,0.002220
2.628000,-0.887236,-0.341530,-5.065589,-0.019040,-0.018440,0.002666
2.630000,-0.871671,0.007925,-4.622978,-0.012981,-0.016536,0.002015
2.632000,-0.906185,-0.040236,-4.889957,-0.013099,-0.017330,0.001515
2.634000,-0.924639,-0.241545,-4.581275,-0.017353,-0.017420,0.001877
2.636000,-0.982111,-0.232842,-5.038457,-0.016994,-0.018945,0.002406
2.638000,-0.931162,0.008500,-4.822932,-0.008807,-0.017146,0.000084
2.640000,-0.913791,0.038990,-4.533468,-0.012491,-0.016640,0.002349
2.642000,-0.943386,-0.116434,-4.801736,-0.014907,-0.016540,0.001578
2.644000,-0.872173,-0.066254,-4.613443,-0.013582,-0.016587,0.002528
2.646000,-0.887547,0.051373,-4.903215,-0.011396,-0.017165,0.001012
2.648000,-0.872671,-0.111706,-4.844335,-0.013933,-0.017904,0.002103
2.650000,-0.887263,-0.131364,-4.789967,-0.015272,-0.017591,0.002064
2.652000,-0.910186,-0.123331,-4.968241,-0.012694,-0.017546,0.002177
2.654000,-0.920455,0.001470,-4.737513,-0.014252,-0.017625,0.001054
2.656000,-0.921994,-0.158020,-4.684455,-0.015353,-0.017113,0.002279
2.658000,-0.940903,-0.055971,-4.926886,-0.013557,-0.019859,0.001986
2.660000,-0.909553,0.048886,-4.989491,-0.012396,-0.017310,0.001852
2.662000,-0.891040,-0.028395,-4.823174,-0.015441,-0.013974,0.002857
2.664000,-0.854920,-0.053499,-4.525764,-0.014639,-0.016013,0.002386
2.666000,-0.974248,-0.248935,-5.039151,-0.016714,-0.018444,0.001963
2.668000,-1.006069,-0.290103,-5.170780,-0.020053,-0.018317,0.000946
2.670000,-1.033134,0.060992,-4.969657,-0.010301,-0.016587,0.001170
2.672000,-1.085327,0.118182,-4.980023,-0.009247,-0.015736,0.001867
2.674000,-0.840532,-0.109894,-5.120338,-0.019266,-0.018600,0.003104
2.676000,-0.815686,-0.159807,-4.973620,-0.017972,-0.016940,0.002296
2.678000,-0.867095,-0.092932,-4.562819,-0.017273,-0.016442,0.002477
2.680000,-1.062410,0.026210,-4.682008,-0.015659,-0.011001,0.002217
2.682000,-0.940421,0.003414,-4.860807,-0.012665,-0.016874,0.002004
2.684000,-0.963350,-0.172150,-4.902097,-0.019147,-0.018233,0.002881
2.686000,-0.892628,-0.194544,-4.796508,-0.016712,-0.015788,0.002124
2.688000,-0.974217,-0.100581,-4.922442,-0.015631,-0.017961,0.001683
2.690000,-0.955854,-0.273579,-4.766474,-0.019522,-0.018267,0.001812
2.692000,-1.269636,-0.003180,-4.700774,-0.013964,-0.003753,0.002445
2.694000,-0.840171,0.082055,-5.255036,-0.012061,-0.017383,0.000765
2.696000,-0.821354,-0.212616,-4.848572,-0.020408,-0.015681,0.002308
2.698000,-0.864329,0.004659,-4.502094,-0.015674,-0.016473,0.001210
2.700000,-0.845221,0.045078,-4.596070,-0.013154,-0.017987,0.002757
2.702000,-0.934898,-0.134932,-5.067594,-0.013992,-0.016307,0.002864
2.704000,-1.103859,-0.393736,-4.632937,-0.022249,-0.012876,0.002332
2.706000,-0.954539,0.017305,-4.374447,-0.014075,-0.016263,0.001573
2.708000,-0.902043,0.079497,-4.723814,-0.010718,-0.016922,0.000811
2.710000,-0.904339,-0.062469,-4.716066,-0.015309,-0.016368,0.003233
2.712000,-0.899712,0.003533,-4.802490,-0.012282,-0.018191,0.001257
2.714000,-0.964640,-0.091997,-4.902023,-0.015777,-0.017382,0.001746
2.716000,-0.915501,0.054641,-5.020232,-0.014682,-0.017030,0.000619
2.718000,-0.910190,-0.221305,-4.498794,-0.017723,-0.015766,0.002872
2.720000,-0.936768,-0.055659,-4.658211,-0.017926,-0.015758,0.001965
2.722000,-0.874952,-0.090802,-4.897289,-0.014659,-0.017281,0.002396
2.724000,-0.904675,-0.132241,-4.709490,-0.015842,-0.019048,0.001589
2.726000,-0.902917,-0.036630,-4.533346,-0.014228,-0.018289,0.000796
2.728000,-0.870366,0.006710,-4.725502,-0.013817,-0.017943,0.001080
2.730000,-0.967184,-0.030272,-4.989292,-0.015204,-0.019139,0.001998
2.732000,-0.916187,-0.224991,-4.692032,-0.018738,-0.018350,0.002657
2.734000,-0.898644,-0.127933,-4.609638,-0.016922,-0.017240,0.002969
2.736000,-0.888205,-0.112854,-4.817560,-0.014412,-0.018823,0.001751
2.738000,-0.925433,-0.281140,-4.878968,-0.018624,-0.018054,0.001603
2.740000,-0.958338,-0.132269,-4.806741,-0.015650,-0.017693,-0.000036
2.742000,-0.951420,0.047405,-4.814313,-0.015138,-0.018516,0.000439
2.744000,-0.893352,0.110762,-4.931495,-0.012433,-0.018183,0.002436
2.746000,-0.877971,-0.048252,-4.737130,-0.017137,-0.017351,0.003022
2.748000,-0.872192,0.078752,-4.978061,-0.012399,-0.019525,0.001215
2.750000,-0.921335,-0.099943,-4.788345,-0.017727,-0.017813,0.001973
2.752000,-0.850297,0.068594,-4.457694,-0.013953,-0.016070,0.001286
2.754000,-0.911806,0.117472,-4.665413,-0.008251,-0.017318,0.001659
2.756000,-0.939381,-0.063627,-4.916405,-0.014416,-0.019516,0.002264
2.758000,-0.934209,-0.021761,-4.640345,-0.011695,-0.017981,0.000907
2.760000,-0.938980,0.048621,-4.567547,-0.012948,-0.017152,0.001170
2.762000,-1.010714,0.003804,-4.714340,-0.012811,-0.016630,0.001293
2.764000,-0.922822,-0.035286,-4.670384,-0.015866,-0.018186,0.001223
2.766000,-0.960993,0.029807,-4.634136,-0.012701,-0.016969,0.001735
2.768000,-0.867848,0.125468,-4.423470,-0.010808,-0.015339,0.000533
2.770000,-0.836201,0.028440,-4.542560,-0.013940,-0.016357,0.001926
2.772000,-0.975472,-0.071079,-4.640647,-0.014497,-0.012908,0.001086
2.774000,-0.920797,0.040713,-4.622419,-0.012768,-0.016942,0.000786
2.776000,-0.895330,-0.021022,-4.573266,-0.012366,-0.016757,0.000997
2.778000,-1.016870,-0.007391,-4.671929,-0.015451,-0.014026,0.001811
2.780000,-0.929075,0.036749,-4.474986,-0.014612,-0.015054,0.002102
2.782000,-0.902163,-0.007972,-4.470177,-0.012324,-0.016922,0.002780
2.784000,-0.884451,-0.149640,-4.658424,-0.015508,-0.016314,0.001840
2.786000,-0.961093,-0.107389,-4.692754,-0.014263,-0.013154,0.000606
2.788000,-0.926423,0.149309,-4.664240,-0.012834,-0.016852,0.000979
2.790000,-0.879788,0.025382,-4.491432,-0.012402,-0.016683,0.001644
2.792000,-0.915350,-0.120363,-4.500966,-0.014473,-0.015785,0.002905
2.794000,-0.909198,-0.088126,-4.582233,-0.014901,-0.014640,0.001587
2.796000,-0.888813,-0.075562,-4.381915,-0.017113,-0.014624,0.003102
2.798000,-0.868927,-0.318394,-4.589405,-0.017415,-0.013571,0.001574
2.800000,-0.973586,-0.135798,-4.579187,-0.013106,-0.017082,0.001472
2.802000,-0.978278,0.019886,-4.573350,-0.012696,-0.013876,0.000031
2.804000,-1.005599,0.077140,-4.387785,-0.014704,-0.006684,0.002173
2.806000,-0.826046,0.385557,-4.866019,-0.005748,-0.019686,-0.000527
2.808000,-0.784791,-0.347310,-4.426362,-0.018153,-0.017001,0.003637
2.810000,-0.934269,-0.082281,-4.836932,-0.011775,-0.016364,0.000093
2.812000,-0.953393,0.124712,-5.003597,-0.008657,-0.018043,-0.000503
2.814000,-0.875416,0.010259,-4.688373,-0.015298,-0.013770,0.002492
2.816000,-0.808008,0.103237,-4.552011,-0.011830,-0.016091,0.002514
2.818000,-0.793360,-0.032221,-4.823955,-0.015609,-0.017685,0.002980
2.820000,-0.852367,-0.066691,-4.730521,-0.012213,-0.018136,0.001407
2.822000,-1.051887,-0.042994,-5.017918,-0.009113,-0.014551,0.000456
2.824000,-1.028189,-0.043639,-4.662849,-0.015107,-0.015251,0.001538
2.826000,-1.000987,0.041438,-4.389207,-0.011403,-0.014203,0.001586
2.828000,-0.954585,0.027167,-4.595814,-0.014092,-0.014993,0.002197
2.830000,-0.853039,-0.108316,-4.874309,-0.013010,-0.017355,0.002985
2.832000,-0.912392,-0.031877,-5.039281,-0.011672,-0.018918,0.001126
2.834000,-1.025054,-0.224263,-4.512444,-0.016710,-0.012492,0.001628
2.836000,-0.874274,0.040346,-4.599103,-0.013018,-0.014601,0.000783
2.838000,-0.920075,0.271040,-4.710881,-0.005485,-0.018628,0.001828
2.840000,-0.880039,0.087736,-4.552092,-0.010191,-0.018731,0.001953
2.842000,-0.818263,-0.016619,-4.563942,-0.012540,-0.016119,0.002097
2.844000,-1.014992,-0.081536,-4.787781,-0.014694,-0.012981,0.001459
2.846000,-0.907639,-0.096111,-4.509958,-0.012918,-0.017261,0.001165
2.848000,-0.910472,-0.130365,-4.358208,-0.012651,-0.017142,0.001623
2.850000,-0.989634,-0.085661,-4.631983,-0.012465,-0.015732,0.000917
2.852000,-0.879703,0.007271,-4.375747,-0.013501,-0.014466,0.001876
2.854000,-0.818137,-0.141434,-4.318842,-0.012539,-0.015341,0.002620
2.856000,-0.871434,-0.164946,-4.291471,-0.013011,-0.016741,0.002369
2.858000,-0.978785,-0.096026,-4.750779,-0.011122,-0.016322,0.001092
2.860000,-0.981342,-0.141958,-4.319038,-0.015483,-0.008702,0.001342
2.862000,-0.813530,-0.032830,-4.314855,-0.013250,-0.015417,0.001517
2.864000,-0.804824,0.031702,-4.719454,-0.012751,-0.017433,0.001851
2.866000,-0.805584,-0.026440,-4.629300,-0.012505,-0.016649,0.001479
2.868000,-0.942554,-0.154123,-4.460822,-0.012075,-0.011884,0.000881
2.870000,-0.947715,-0.193131,-4.609934,-0.016012,-0.013724,0.000764
2.872000,-0.853659,-0.011208,-4.088456,-0.010800,-0.015200,0.000702
2.874000,-0.923818,0.051404,-4.433002,-0.009492,-0.015405,0.000971
2.876000,-1.066415,-0.020669,-4.579370,-0.010534,-0.009662,0.001006
2.878000,-0.866729,-0.152727,-4.518823,-0.018374,-0.014387,0.002537
2.880000,-0.889179,0.032661,-4.442898,-0.009437,-0.013514,0.001747
2.882000,-0.850614,-0.031755,-4.346845,-0.009725,-0.011762,0.001215
2.884000,-0.821252,-0.107439,-4.236647,-0.016917,-0.014703,0.002300
2.886000,-0.802286,-0.093298,-4.254775,-0.014089,-0.015380,0.002029
2.888000,-0.857390,-0.030903,-4.417906,-0.010671,-0.014083,0.001637
2.890000,-0.986052,-0.095089,-4.221595,-0.014892,-0.011295,0.001286
2.892000,-0.884681,-0.024500,-4.289191,-0.011686,-0.016971,0.002455
2.894000,-0.861652,-0.230987,-4.113673,-0.012927,-0.013478,0.001233
2.896000,-0.936897,-0.172873,-4.516386,-0.012253,-0.014808,0.000903
2.898000,-1.005581,-0.165649,-4.428102,-0.014913,-0.010751,0.000765
2.900000,-0.817021,0.093268,-4.469197,-0.007365,-0.016750,0.001788
2.902000,-0.771207,-0.051498,-4.285755,-0.012350,-0.016922,0.002588
2.904000,-0.800397,-0.050587,-4.143583,-0.011081,-0.014328,0.001269
2.906000,-0.933483,-0.000731,-4.546342,-0.011949,-0.012764,0.001412
2.908000,-0.805758,-0.093659,-4.249071,-0.011276,-0.014934,0.001038
2.910000,-0.810740,-0.046978,-4.261860,-0.009243,-0.016418,0.001906
2.912000,-0.875989,-0.196974,-4.426902,-0.011908,-0.013724,0.000989
2.914000,-0.826170,-0.042066,-4.528523,-0.009024,-0.014417,0.000221
2.916000,-0.837550,0.004366,-4.409880,-0.009578,-0.016499,0.000612
2.918000,-0.862669,-0.023849,-4.565476,-0.007584,-0.016147,-0.000011
2.920000,-0.896385,-0.193325,-4.074323,-0.011350,-0.011706,0.001489
2.922000,-0.925271,-0.232559,-4.392267,-0.013209,-0.016390,0.002088
2.924000,-0.908842,-0.189509,-4.261875,-0.007845,-0.015778,0.001220
2.926000,-0.965985,-0.208315,-4.438487,-0.008811,-0.011943,0.000239
2.928000,-0.829612,-0.282603,-4.106296,-0.012081,-0.012966,-0.000054
2.930000,-0.839308,-0.068251,-4.124409,-0.008460,-0.014741,-0.000185
2.932000,-0.954926,0.134489,-4.403490,-0.007090,-0.011668,0.000116
2.934000,-0.717772,-0.054063,-4.275570,-0.010799,-0.011736,0.002237
2.936000,-0.714839,-0.155991,-4.413660,-0.012310,-0.012549,0.000619
2.938000,-0.769644,-0.170631,-4.294942,-0.010725,-0.015623,0.001610
2.940000,-0.955394,-0.216399,-4.168531,-0.009355,-0.011665,0.000634
2.942000,-0.876636,-0.150741,-4.649525,-0.010747,-0.013710,0.000352
2.944000,-0.852900,0.026109,-4.491342,-0.006457,-0.015055,-0.000941
2.946000,-1.084821,-0.046757,-4.562037,-0.009807,-0.009022,0.001233
2.948000,-0.805634,-0.032964,-4.231190,-0.009553,-0.014589,0.001284
2.950000,-0.750406,-0.078627,-4.312810,-0.013560,-0.015060,0.002547
2.952000,-0.867481,0.041331,-4.203054,-0.006271,-0.009816,0.001534
2.954000,-0.803462,0.080863,-4.362739,-0.002393,-0.014571,0.000621
2.956000,-0.895929,-0.249539,-4.361582,-0.014013,-0.011572,0.001298
2.958000,-0.922426,-0.221960,-4.068016,-0.009690,-0.010570,0.000440
2.960000,-1.095442,-0.125021,-4.242382,-0.007983,-0.005412,0.000038
2.962000,-0.862753,0.014084,-4.424908,-0.008925,-0.013752,0.000567
2.964000,-0.846576,-0.028663,-4.178476,-0.006573,-0.012463,0.001849
2.966000,-0.788801,-0.084479,-4.366334,-0.010824,-0.012048,0.001032
2.968000,-0.731731,-0.198570,-4.603003,-0.011495,-0.013378,0.000817
2.970000,-0.939548,-0.027275,-4.500654,-0.008716,-0.011058,-0.000269
2.972000,-0.794222,-0.070745,-4.310744,-0.009113,-0.016720,0.001120
2.974000,-0.887891,-0.241231,-4.462188,-0.013148,-0.011117,0.001989
2.976000,-0.847900,-0.211557,-4.260997,-0.014229,-0.012820,0.002008
2.978000,-0.749025,-0.115569,-4.062306,-0.007629,-0.012734,0.000417
2.980000,-0.914546,-0.135490,-4.230946,-0.009136,-0.009105,0.001247
2.982000,-0.800143,-0.094367,-4.235631,-0.011427,-0.014239,0.000821
2.984000,-0.766661,-0.115782,-4.219531,-0.009832,-0.013459,0.001280
2.986000,-0.814975,-0.069997,-4.410939,-0.007856,-0.013685,0.000387
2.988000,-0.936952,-0.137754,-4.087096,-0.010530,-0.005997,0.001377
2.990000,-0.761560,-0.122478,-4.013842,-0.009042,-0.013153,0.001491
2.992000,-0.768130,-0.271574,-4.275915,-0.009977,-0.015514,0.002097
2.994000,-0.904312,-0.182764,-4.481879,-0.006800,-0.013977,-0.000271
2.996000,-0.959720,-0.270931,-4.354107,-0.015948,-0.011793,0.000274
2.998000,-0.737087,-0.034857,-4.338056,-0.006684,-0.014271,0.001198
3.000000,-0.770123,0.117512,-4.332753,-0.003282,-0.013244,-0.000146
3.002000,-0.732592,-0.219213,-4.197160,-0.015343,-0.012339,0.001248
3.004000,-0.642392,-0.042843,-3.806260,-0.009689,-0.013771,0.002290
3.006000,-0.658600,-0.243234,-4.151302,-0.007022,-0.014168,0.000918
3.008000,-0.903631,-0.212971,-4.236442,-0.008191,-0.011273,0.001686
3.010000,-0.720247,-0.187337,-4.071792,-0.008186,-0.014747,0.000294
3.012000,-0.788419,-0.177876,-4.186377,-0.007121,-0.013847,0.001663
3.014000,-0.981778,-0.188082,-4.206080,-0.009737,-0.006460,0.000144
